date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2018-04-03,43930.234157295665,33864.75076662924,56587.29027171845,10.194657672010978,2025-11-26 22:56:22
2018-04-04,40333.767842838366,30402.66828561372,54562.68194668937,10.186963801669908,2025-11-26 22:56:22
2018-04-05,40454.87847932554,30928.987081420422,52636.99621485854,10.17926993132884,2025-11-26 22:56:22
2018-04-06,36137.85237700866,26953.851338912194,46784.91053003938,10.171576060987771,2025-11-26 22:56:22
2018-04-07,28997.57240837642,22290.15520368812,37844.722322045825,10.163882190646703,2025-11-26 22:56:22
2018-04-08,31071.329170817942,23144.27541039467,40690.76717473871,10.156188320305633,2025-11-26 22:56:22
2018-04-09,42076.68101923463,31728.66975765924,55988.750009766816,10.148494449964566,2025-11-26 22:56:22
2018-04-10,41784.988388478865,31591.459638719185,54518.607566849554,10.140800579207117,2025-11-26 22:56:22
2018-04-11,38802.510894379564,29149.705584155705,51842.327751427314,10.133106708449665,2025-11-26 22:56:22
2018-04-12,39430.70200748395,30655.059763015932,51991.388149459985,10.125412837692213,2025-11-26 22:56:22
2018-04-13,35774.35291642954,26723.968564859377,47574.32733906931,10.117718966934762,2025-11-26 22:56:22
2018-04-14,29215.248193598705,22359.344500146053,38007.45622414821,10.11002509617731,2025-11-26 22:56:22
2018-04-15,31845.031233122998,24191.318799180684,41489.940053762,10.102331225419858,2025-11-26 22:56:22
2018-04-16,43840.47273678684,33022.42116795118,56978.62677826306,10.094637354662408,2025-11-26 22:56:22
2018-04-17,44336.6864015642,33501.13373648768,57286.88260542033,10.086943483904957,2025-11-26 22:56:22
2018-04-18,41926.4543290475,32293.597683693744,54924.80485320566,10.079249613147505,2025-11-26 22:56:22
2018-04-19,43325.08825148445,33126.70491654099,57632.57709572951,10.071555742390053,2025-11-26 22:56:22
2018-04-20,39939.1404606399,30481.606065212443,52404.897146585965,10.063861871632604,2025-11-26 22:56:22
2018-04-21,23326.278198694414,17676.14514222338,30359.222295601314,10.056168000875152,2025-11-26 22:56:22
2018-04-22,36465.595356311715,27326.402259951563,47964.85906422956,10.04847413007308,2025-11-26 22:56:22
2018-04-23,50544.552736803904,39548.768053346816,66813.13347782214,10.040780259271008,2025-11-26 22:56:22
2018-04-24,51395.89054356936,38211.89013257394,68081.2986707812,10.033086388468936,2025-11-26 22:56:22
2018-04-25,48726.52271247183,37075.05991216174,64085.95506178047,10.025392517666866,2025-11-26 22:56:22
2018-04-26,50285.6432066656,39195.90614413895,66335.02251909698,10.017698646864794,2025-11-26 22:56:22
2018-04-27,46162.0184350309,35414.45904016087,60853.984785901455,10.010004776062722,2025-11-26 22:56:22
2018-04-28,37983.234757105085,28639.07608661863,50767.344235252705,10.00231090526065,2025-11-26 22:56:22
2018-04-29,41351.68467997419,31277.63370645165,53917.790844492556,9.99461703445858,2025-11-26 22:56:22
2018-04-30,56385.491244468416,42877.14868480246,74981.987367212,9.986923163656508,2025-11-26 22:56:22
2018-05-01,39511.06593284271,29385.171968700008,50876.60548452196,9.979229292854436,2025-11-26 22:56:22
2018-05-02,52357.95770524779,40068.19900373384,67936.25445178097,9.971535422052366,2025-11-26 22:56:22
2018-05-03,52833.2714919808,39909.79209859418,69611.29785786012,9.963841551250292,2025-11-26 22:56:22
2018-05-04,47372.60989053148,36041.165763232595,63092.79724950545,9.956147679942061,2025-11-26 22:56:22
2018-05-05,38049.437715363565,28898.325597574472,50071.049139150724,9.948453808633829,2025-11-26 22:56:22
2018-05-06,40347.78113335607,30847.38026397925,53581.36029704351,9.940759937325597,2025-11-26 22:56:22
2018-05-07,53516.439764002054,40427.543808629795,70982.78680150028,9.933066066017364,2025-11-26 22:56:22
2018-05-08,52118.666574399045,39360.73120572259,67668.59631905642,9.925372194709132,2025-11-26 22:56:22
2018-05-09,47285.24794619329,35874.901154907784,62134.99830605424,9.917678323400898,2025-11-26 22:56:22
2018-05-10,46625.2958987425,35787.952314073016,61123.02880200686,9.909984452092665,2025-11-26 22:56:22
2018-05-11,40959.33799476576,31214.52643711982,53935.422472766186,9.902290580784435,2025-11-26 22:56:22
2018-05-12,32329.249362437324,24603.369393479723,42534.7857957323,9.894596709476202,2025-11-26 22:56:22
2018-05-13,33732.648606744515,25036.65237248307,44574.65161283924,9.88690283816797,2025-11-26 22:56:22
2018-05-14,44108.47266333796,32943.20420553846,58535.718950375594,9.879208966859736,2025-11-26 22:56:22
2018-05-15,42560.51974687829,31782.548599195947,55584.06872390605,9.871514953198979,2025-11-26 22:56:22
2018-05-16,38406.12677205977,29529.733053303735,50391.82437180854,9.863820939538222,2025-11-26 22:56:22
2018-05-17,37784.04544704554,28557.227896239478,49600.881893688405,9.856126925877463,2025-11-26 22:56:22
2018-05-18,33255.78320137742,25122.75478469776,43649.61500994785,9.848432912216705,2025-11-26 22:56:22
2018-05-19,26405.497245330916,20417.00787612638,34359.04305213042,9.840738898555946,2025-11-26 22:56:22
2018-05-20,27765.58527918959,20902.301119570162,35604.691831934804,9.83304488489519,2025-11-26 22:56:22
2018-05-21,36654.815162469604,27837.87236628779,47281.201527449215,9.82535087123443,2025-11-26 22:56:22
2018-05-22,35866.21557435917,27695.536593313183,47389.746574632554,9.817656857573672,2025-11-26 22:56:22
2018-05-23,32911.81867434079,25224.548751410264,43812.63365328907,9.809962843912915,2025-11-26 22:56:22
2018-05-24,32976.04729469192,24928.31441997463,44021.10344849533,9.802268830252157,2025-11-26 22:56:22
2018-05-25,29623.9008820666,22356.927925029922,38402.44122099686,9.794574816591398,2025-11-26 22:56:22
2018-05-26,24048.2143721155,18012.05190290142,31447.13085755343,9.786880802930641,2025-11-26 22:56:22
2018-05-27,25829.846686438894,19570.357751756295,33580.110298250416,9.779186788430344,2025-11-26 22:56:22
